mission_id,company_id,freelance_id,start_date,end_date
ccf0fd35-5a7b-48cd-bf2e-28f4920c7418,ef9751f9-92b1-45f7-83f9-cc36c059629e,a4583938-5556-4e3a-afc7-bf3f1e54cadf,2021-08-11,2021-09-01
d1a672e5-466a-470f-b15c-24c924928c0b,dc6a0b3a-5122-4a00-9f51-a0d347819c51,257d6f50-340b-4603-a19b-2161a2770049,2021-10-14,2022-04-10
96f5fe68-5a7c-4cc5-9176-0f36306d5c2b,aa8789ee-3f2f-497e-87aa-cc3def3cd0c9,b18ba41c-eb53-4622-b87b-6b1a5e223bc6,2021-02-12,2021-07-30
5d22e77f-61f2-447d-bfb1-bb0f1df556ce,a9852f2d-e49a-449b-b716-6e458235884a,f7486524-f6f0-41d5-8af4-16357af4526d,2021-07-14,2021-07-21
76361cb9-4fb4-4e4c-b417-c041f6ff5748,f08998cc-a0ce-4029-90b6-3cd020cedf3a,0a6748a5-a262-4e11-99b2-33889a8df709,2021-02-13,2021-08-10
13cdf09e-9080-4675-a3e9-a9b6f09fb8df,2c9940bc-471a-4a60-a615-cff993eb1451,59f7ad00-0582-4ca7-9091-c6d0748500eb,2021-09-06,2021-09-26
95aad15f-c6f9-4629-b2ba-df74abc3a578,675139f9-3b88-40e3-aac7-bdc5d743db9d,8bcde37b-d1b9-4030-a59a-8e01320d0001,2021-06-23,2021-07-26
b99e118f-7341-47aa-b51b-492b9dbeedb9,e2689298-9253-4b36-9b0d-aaad9f078804,7d50be39-de66-4a23-b116-f798e621832a,2021-05-19,2021-10-17
17b175d5-9108-4d07-b57c-bff09e6c0d83,da504ba5-cf35-4327-b789-882eb7882d52,071a6015-202c-4fc1-adb3-26a69f9d7284,2021-12-14,2022-04-09
3f159990-782f-489e-88d7-5e58a56ecf6b,66153765-68b7-4774-9e36-bdddd685c4ae,5ada74f3-60ea-4586-be3c-c2ebbad46c84,2021-09-25,2021-12-15
775167be-bfde-48d5-9f40-c201ff5bf359,9f3207aa-d847-4e61-ad58-425856232562,2c5f0c8e-40b8-492a-b795-d8bdf8a43da5,2021-09-01,2021-09-19
fa1cfc11-081d-487e-8fc9-44d2fe3afe22,8e063830-4ac5-4b2b-9b39-0ec16369faa9,ecc4ebc5-97af-4cef-9304-491010c4e18d,2021-12-20,2022-02-16
4001c3ab-1a03-4dd7-82b8-27acd0d2ac89,cb3ac43f-114b-4e44-b075-a9bb22c58fc0,f3f7cab3-b518-4cb1-b40f-b019391d2b88,2021-10-26,2022-02-14
85ff7d5d-f55f-4f0f-8a02-451266f0d272,,c7d1a707-3fe4-48dd-bbf3-59ffa8ca6721,2021-09-07,2022-01-02
895c48f9-b4b3-47dd-9f0b-ad6ab1944b89,dac89e61-3238-415b-9eaa-5912667a0fc0,6121d49c-f61c-4514-b471-51aa3d48eabe,2021-03-08,2021-04-01
b957bae9-f34b-4db3-8277-6a0fafc89931,0a3a7481-4c98-4117-a773-063de5a6eef4,3886dd21-372c-4a9d-b18f-bc0c735d423f,2021-11-11,2022-01-12
70af6446-8df7-4b1d-a5a6-e577165b414e,87a7f43b-f1b4-47c7-9928-a7a9005b1599,cb118309-be0b-490a-a8b2-de674408907c,2021-06-29,
8e27aaab-4176-44a3-ae59-f1e15f0723b5,36dc8cf4-afd3-4982-acfc-4f7a62e4124e,5bccac5b-647b-4276-b35d-46b558aa6a61,2021-12-25,2022-02-16
210aa905-d25d-429b-9da4-2f31165a21d0,22899274-711e-40e4-9c7f-29676be94062,5bdea252-e12a-4ddc-a1d2-1a670139bfa7,2021-10-14,2021-12-12
078fe5a6-22eb-430f-8061-526aa5d84406,8e063830-4ac5-4b2b-9b39-0ec16369faa9,37d451b1-b7de-47c8-aa9a-c7d0b1fd462d,2021-11-09,2022-04-29
3adef37c-0f68-4f30-95e1-21f56c8cdeae,2536ad66-5ead-47a8-ab38-fd4340c0e192,5bccac5b-647b-4276-b35d-46b558aa6a61,2021-08-21,2021-09-28
04ddfe6b-1b38-4e3c-80a1-9ddc440ab6de,c25b35fa-bf26-4643-b65c-58dea587f632,5ada74f3-60ea-4586-be3c-c2ebbad46c84,2021-03-11,2021-06-19
8ee5415a-b22b-449a-ba37-bb72435e1e75,66153765-68b7-4774-9e36-bdddd685c4ae,4ec90b22-6b50-4a50-8a4c-9e7c72f5ba56,2021-09-25,2022-02-15
7c83d163-d8a9-4316-8d43-5716c8519451,2c9940bc-471a-4a60-a615-cff993eb1451,da8deb48-ce27-4040-85f9-24f1cb582f9f,2021-06-15,2021-09-02
6b56d70e-d808-4780-9c1c-f0b110b7ee2d,12f44531-1225-4f39-b864-1018f74df6fc,f3f7cab3-b518-4cb1-b40f-b019391d2b88,2021-12-27,
efa838b8-1f66-4f44-b11b-ab98b194d174,02c24ac3-0e5f-406a-b4b9-cf179b8d5999,092cacc2-e734-40a9-9317-2792e6c9f409,2021-02-02,2021-02-27
feeb7e84-54b5-4f20-803d-042351ba0926,ac5f1a3d-ab72-4bf0-adad-16583b4df0e4,d548dcf4-c9d9-465a-877b-0ae51a3b0b42,2021-09-05,2021-11-29
4b56a510-8634-499a-8dd7-ff1039d36f14,de51fc0f-262f-4f9a-9e79-f66cdf2875f6,677ce14f-ec1c-4c1d-889d-e4765445fe47,2021-09-01,2021-12-02
3eb355ed-3b5c-42ee-8858-937ebb232af1,fc95af69-af09-4f9f-97bb-d836bdc0f463,1fc9cbc1-5cc1-403b-ad7c-53c437753b1a,2021-11-06,2021-12-27
eb7de4ff-17bd-4a8a-b544-d1e66e5e092d,737306cb-01a1-4c59-93e3-011cb80f5012,16881729-1073-4f02-a7d0-1d846fc15476,2021-08-20,2021-11-22
74122f33-bfe2-4f04-bb82-01250c62284b,7c637290-1f72-4761-b26a-2faa0d4615ab,8be1a0d0-15eb-4a51-91ed-2d439dff8f97,2021-08-26,2021-08-28
253cc364-45b3-4efe-8a66-5ffe7934661f,66153765-68b7-4774-9e36-bdddd685c4ae,a3699d8a-4a93-479c-8c0b-a9b713f1be55,2021-12-23,2022-05-20
202bf00d-993d-49d8-8a05-96585dfe9f70,09d6b9b3-cb27-46f0-90e9-fc5236c65c93,a5a49455-c75f-4055-b2e5-d872b8eb2a6b,2021-09-13,2021-10-09
,aa0081f6-2898-482e-a5ce-a3ded29644d8,60ccd951-84b5-4a18-a698-84563d3556c3,2021-12-07,2022-06-01
337a1610-6357-4daa-9b2e-09f75462fb9a,562e065c-1c8d-4980-abb9-a05a8b3e6512,d2410103-b6f8-4b05-9b9f-85ca3ab6b0d3,2021-01-13,2021-04-06
35381216-ee01-4a33-8325-0bc7c20c043c,,695542cd-0114-40cd-999a-aa919354b912,2021-02-22,2021-07-20
66dfe6fe-461b-4197-999e-5e1c6fe9acb8,c342f7f9-97bc-46ba-a62d-b6365b22e90f,47e41ad0-0744-4ffa-a449-198f7bd5d968,2021-06-10,2021-11-19
9d454d1b-4b94-4fd9-980c-3e78c1e43ff4,7445cd46-7644-4508-8b65-7ab00b7e9845,fd71af93-cf36-4f18-8088-b7571b67ee1e,2021-10-20,2021-11-13
4c21ee75-3a1b-4db3-8bac-d5139f1bcf27,f8c22bb8-d5da-4e30-a111-6b29150e23f6,57201ff5-1754-4ed9-8255-7bebc7d06290,2021-01-23,2021-07-05
b8ab2f5b-805c-4b55-bc1e-a09211783966,950db604-3f73-41b1-b960-361527c00010,c872f152-683e-4093-b093-d0c34032d888,,2021-04-23
96caf5b4-2013-4a88-89f9-9e8c9a0f868f,dac89e61-3238-415b-9eaa-5912667a0fc0,64685c9e-9199-451b-96ad-bb7653e14b6f,2021-02-15,2021-04-07
8be3701d-f690-4bc8-973c-229478b056ef,d4b24703-80bf-4099-bb83-0d1585ff4916,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2021-03-25,2021-06-07
1af21701-d585-44b2-8509-5fa2b5b5d2ec,a556c36e-6dc5-4a6c-a8c9-09f5a29b0efb,d409c58f-287f-4cb5-aff5-bbe8dc8af8d2,2021-10-02,2022-02-12
428f4ec8-ee95-4afc-9ea7-4e82d239fa6c,c31a50fd-035d-495a-b629-94e40e38e7b7,5af5e17f-1753-4ab3-84df-054d8635fc20,2022-05-06,2021-11-18
e48cecaf-862d-4148-bb4e-9bb8d3c684fa,,3886dd21-372c-4a9d-b18f-bc0c735d423f,2021-05-04,2021-07-20
a018415a-1fea-46d6-a750-1f5325eb208d,19517e04-9505-479a-94bd-f0104daf4f9a,31e43bd6-41d9-4847-8b8a-7386679eb436,2021-01-06,2021-06-04
4f5d55da-50d6-4476-853b-cc0784893b1b,7c496594-79be-49bf-9ce3-d0decd7ecb1a,,2021-05-31,2021-10-18
8487dac4-2590-4e51-8d7a-e150387ff6c5,b7d4268f-c15b-4b56-91c6-9047a074f762,c722554b-050e-4070-b3d1-6f298bd4938a,2021-12-29,2021-11-19
e1713097-8806-46fc-9c60-fd7754ea2421,2fce5a43-7d86-4fce-a976-ea87777e7a2b,c51b5ccc-5a09-4f5d-8f4b-9d2e06c11ee0,2021-05-24,2021-06-26
,4c7b0a55-6d48-48db-afbc-ca69dfc592e3,f1863cb5-d0cf-4a9b-a51e-0c19bc4737f7,2021-08-12,2021-11-12
0e433b33-7b70-4faf-93eb-6069c5e0d5c1,d623ef55-1061-45a2-b2f0-d5bace24f0c5,11854a11-f972-4094-87e3-390cb0a809b2,2021-01-13,2021-01-31
c3414266-d9f0-4a8a-882f-faa88f24f6eb,54b4d0fd-97cf-4168-958d-beeab8113942,d33dcf58-a529-46a8-94e5-460646efa3fa,2021-03-13,2021-05-15
0143ff8d-32ff-4270-89ef-eb1927fa4fc8,3d3ae103-4d0b-4168-a21d-a5dbcb1b2b27,7aefbf6e-ea0c-4ea2-a4d5-6991585659ba,2021-06-25,2021-10-13
320a8994-a399-4a98-8d46-9c0887e6ba46,a556c36e-6dc5-4a6c-a8c9-09f5a29b0efb,8d5c81f5-77e6-4cd7-b58d-60731354eb6e,2021-07-09,2021-02-16
4f06401d-d9c1-4e2e-8bcc-56f509135b3f,65a6f374-1de0-41a8-acfd-6b9e9bdb465a,64685c9e-9199-451b-96ad-bb7653e14b6f,2021-11-08,2022-01-02
02253a2e-e1b3-4405-b991-4fa5d9768d58,795645ec-c9f2-4a05-9276-4c537a37ecae,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2021-08-23,2021-05-26
67936e12-46c7-4892-aca9-13446d75fb95,2d47ae79-ab53-4eb1-8e05-feaf908b57c1,5bccac5b-647b-4276-b35d-46b558aa6a61,2021-09-13,2022-02-20
a78d1018-6713-4246-9959-3429c2b8e11e,76c74bdb-f679-4c87-b99e-8d2452529acb,16b76b68-c575-44a8-b689-616bb75283e2,2021-07-06,
a8236b72-32bc-46f6-915d-3c1e86a3f22d,a9852f2d-e49a-449b-b716-6e458235884a,31e43bd6-41d9-4847-8b8a-7386679eb436,,2021-08-07
89edeff6-f637-4d00-a68c-f8cd9a6ac0ac,d0711e78-68d2-4e2a-9bc7-3035e71da3cb,ff611123-fe07-4c9a-bb93-7444f67b863a,,2021-07-10
7643b3a5-a189-4d2e-9d9a-98f67ab99ad0,6d6c827d-7c72-49ea-ac6c-7f5fe1e014a1,14d9befb-c7e0-40ab-ad8f-b0eee55b5cb3,2021-08-25,2021-12-08
a13e23bc-01b5-4eaf-9483-dc9dd847cb58,57e1d28b-1307-4351-ab15-cf624b857478,695542cd-0114-40cd-999a-aa919354b912,2021-02-14,2021-08-05
c5f20d69-7fc1-4bdb-b515-22b277596c24,ade0d4bd-ad56-499e-853e-08f4f29614a4,ba689131-c34a-4892-a5eb-809a92a78de6,2021-08-09,2021-10-01
61a19254-7fa7-44ae-b67d-874d76fb70ff,54adc503-c073-4cf9-b471-89bc7e0b85a9,5ada74f3-60ea-4586-be3c-c2ebbad46c84,2021-08-20,2021-11-23
4ef7b8c3-cbe7-48e0-978b-dd267666874b,76c74bdb-f679-4c87-b99e-8d2452529acb,8d5c81f5-77e6-4cd7-b58d-60731354eb6e,2021-11-01,2022-04-10
4ea68848-fa3b-4d65-a5f8-1c5fa1aeb8a8,dc05a961-e504-40b2-963a-00b3f28efc38,48e2a6b4-1d14-424d-b57e-af5802e2b331,2021-04-15,2021-04-24
,4c7b0a55-6d48-48db-afbc-ca69dfc592e3,436439bf-05e2-4d00-ba67-8ffbcf1ba278,2021-07-18,2021-11-09
d3faca4d-6e77-42c9-9f6b-604e741949cf,36b5a44e-bd6f-4de3-a0c6-91ba383a29bd,1fc9cbc1-5cc1-403b-ad7c-53c437753b1a,2021-05-26,2021-05-29
7a78ec1c-1bce-49dc-b929-d8201c0e00cb,d623ef55-1061-45a2-b2f0-d5bace24f0c5,11854a11-f972-4094-87e3-390cb0a809b2,2021-02-09,2021-07-19
77453c8f-01fa-4606-a40d-ed6fcbe62ff1,a9222189-8cf4-4da7-897e-71335018c274,1fc9cbc1-5cc1-403b-ad7c-53c437753b1a,2021-03-25,
d4646d31-4a46-46a4-adac-119476bcf8e7,ade0d4bd-ad56-499e-853e-08f4f29614a4,407e7e4f-459e-4216-a837-b2550f6d8fbc,2021-06-01,2021-08-21
2ac9356b-8fa2-4b94-a647-4fa94b04c1ad,c527ab86-7a7d-4f38-8542-754a5dfc017a,,,2022-04-12
15aa3cb8-e283-477f-916c-da129d5818ea,0de6ffed-9db6-493e-be9a-8bfae39b5bcd,f1863cb5-d0cf-4a9b-a51e-0c19bc4737f7,2021-04-09,2021-06-23
64fca836-aaa4-4deb-9746-230b158cdc96,6e644dc9-3cf4-4cde-a5df-c677bd47acc8,48e2a6b4-1d14-424d-b57e-af5802e2b331,2021-02-18,2021-05-05
a5a94e04-da9c-49d3-bebe-1d4f3c00cc06,6d6c827d-7c72-49ea-ac6c-7f5fe1e014a1,783aa737-119a-4f80-bd68-bfb7cab7f679,2021-04-19,2021-02-14
4a555356-ae03-4f88-853b-1928de49e416,4c40880d-1e08-4ed1-94ef-444ba5442959,3886dd21-372c-4a9d-b18f-bc0c735d423f,2021-03-19,2021-06-10
fe47ec98-a17f-4c42-85d8-f6a10b4eb8f6,87a7f43b-f1b4-47c7-9928-a7a9005b1599,783aa737-119a-4f80-bd68-bfb7cab7f679,2021-03-16,2021-02-06
8c24b0a1-b618-4f50-b1e6-2c32e09ab578,dc6a0b3a-5122-4a00-9f51-a0d347819c51,5bccac5b-647b-4276-b35d-46b558aa6a61,2021-09-03,2022-02-04
43dd76a1-0e15-4db0-b1af-da76ebd908b2,22899274-711e-40e4-9c7f-29676be94062,c872f152-683e-4093-b093-d0c34032d888,2021-08-17,2021-10-19
935766e5-edbe-4c3b-ab3e-44fa0bbc6fbb,0248a2cb-da39-4d40-a44b-786142aa1181,ec6bf40b-1e54-4177-9a1e-efa4125e52e3,2021-08-05,2021-08-22
0f96709f-4b84-4afd-b0eb-f50d12e58845,883b4308-9aab-4eb8-85e2-b3c02a109d27,,2021-01-19,2021-06-16
3a3fc9cc-92dd-4e44-83a9-e15d8a04eb4b,4c7b0a55-6d48-48db-afbc-ca69dfc592e3,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2021-06-28,2021-08-22
0c35c916-5956-4e34-b9d6-0e6eca0c4ddf,cdc34451-cd25-4b21-80c7-7defd655f130,e997ab9a-1062-471b-9cc2-b0afe5b5877c,2021-06-03,2021-11-12
a2a21fb1-5137-4aa0-a790-4cbdfcb0f509,f8c22bb8-d5da-4e30-a111-6b29150e23f6,f7486524-f6f0-41d5-8af4-16357af4526d,2021-08-14,2021-11-30
a02a240c-5087-4bde-8fe5-e01fec657d02,36ae2ec9-7dfb-4833-a33d-941c6879f42f,64685c9e-9199-451b-96ad-bb7653e14b6f,2021-03-02,2021-03-21
9e6fa2a7-4505-449e-a2ba-b51cd85bc408,4c7b0a55-6d48-48db-afbc-ca69dfc592e3,64685c9e-9199-451b-96ad-bb7653e14b6f,2021-04-26,
1c426d92-daa6-4488-b04e-67ecabb389ef,7fc1058f-e7af-4886-a8db-e6412fd1b46f,daecfc89-567f-4cde-9b3e-ace8098e77a4,2021-07-04,2021-10-23
d0bfc36c-d496-4ccd-90b0-09fe76810246,ebca7508-db5d-4e30-8f19-6e5a6dda0289,950db226-fc0d-4573-9626-63a5928c873c,2021-06-06,2021-10-20
c550a76c-aecc-44f2-9f4f-dea1c3ebb292,0de6ffed-9db6-493e-be9a-8bfae39b5bcd,2a09b5ad-f00c-4bca-ae9a-8655bdf39944,2021-06-18,2021-07-04
,4e9a9627-e06b-401c-8f25-ba698600bad0,3886dd21-372c-4a9d-b18f-bc0c735d423f,2021-08-26,2021-08-30
,c14b3c3c-f663-45fa-8154-bc5be40cb163,,2021-08-13,2021-11-29
688572b8-43a9-4be9-933c-b6c39f7fb346,22899274-711e-40e4-9c7f-29676be94062,f1863cb5-d0cf-4a9b-a51e-0c19bc4737f7,2021-06-01,2021-08-06
350e9e96-88f3-47ba-b0ae-5eb8c9796b7a,7fc1058f-e7af-4886-a8db-e6412fd1b46f,48e2a6b4-1d14-424d-b57e-af5802e2b331,2021-01-22,2021-01-23
397761f3-5e58-4d4a-bff8-f046feb55f3a,2536ad66-5ead-47a8-ab38-fd4340c0e192,e02ca7de-52c5-4792-a584-6a28eef280d1,2021-07-01,2021-07-06
f1cf72ce-da83-4631-af9f-7eb9afeb1457,3d3ae103-4d0b-4168-a21d-a5dbcb1b2b27,d2410103-b6f8-4b05-9b9f-85ca3ab6b0d3,2021-07-31,2021-08-15
13c08469-81c0-4aee-9299-9c3c4837b633,769a87f0-0a37-412d-b4be-bb2f25346f94,c24b7610-bd58-4ef1-a5ce-9297dc194dee,2021-10-11,2021-11-19
15d8ea2b-bb70-4d67-8ff1-726a11d1ff3c,46c2dfed-b8b9-47c4-adeb-d5e8cfba517a,ca6cad5a-c15a-4580-9c95-b492a9312566,2021-07-22,2021-12-22
56927fde-3b2b-48c5-bf64-75da231f48c4,1cd4dda5-d25e-4a98-8b78-10bca9390c0e,11854a11-f972-4094-87e3-390cb0a809b2,2021-12-18,2022-06-05
fe131aa4-6651-42ed-88a5-3fb6a7fec5e1,36b5a44e-bd6f-4de3-a0c6-91ba383a29bd,b18ba41c-eb53-4622-b87b-6b1a5e223bc6,2021-05-04,2021-01-07
65a87064-1381-4451-ad73-69dabcf00c04,f90118d9-c038-4ead-89ae-6c13d5c488b9,36fa9bb2-eceb-4293-b1dc-9976fc909b35,2021-07-17,2021-11-11
699af615-17c4-42b6-9968-df4e0f87fd35,f3cdbde0-0037-462e-b25a-3f102a41d177,189ccd32-f283-4649-a8e3-cfef52a1b494,2021-08-30,2022-02-07
dbabb8d3-0406-4581-9fea-de2583c9f72f,1543eacd-ffbe-4e4d-8d54-f25de4dcc512,5bccac5b-647b-4276-b35d-46b558aa6a61,2021-12-10,2022-05-05
b366af9d-67ce-4026-824c-d852e55ada84,67d273a0-f45b-474a-8bfc-9cbd34737773,5930569a-00c7-49c6-b9a4-89a9847c06f8,2021-09-25,2022-03-14
87e5d962-5a35-40ba-873c-aee4f988d0bc,85941bff-3d11-4c91-8772-9593b9e62e03,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2021-11-27,2022-03-19
,48b5b4eb-56c2-4c1d-8fad-33a82025f2f2,d25f0901-0f0c-4348-85db-9081029e5a34,2021-07-04,2021-02-26
a71fc6ca-4609-46d0-afee-8032322be839,f3cdbde0-0037-462e-b25a-3f102a41d177,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2021-12-14,2022-01-02
39646497-a196-4d77-9f79-9f3452762c92,9bbbf70e-b89c-48ec-af59-a8e2f1e61a23,695542cd-0114-40cd-999a-aa919354b912,2021-08-26,2022-01-10
28434ae0-60f3-4ad7-b513-cd99104247c1,d30f477e-3b10-4e26-8963-3742e9115681,c05095e5-e6fc-42c1-99c2-e3d13c1a0099,,2021-04-16
3807d64c-b11c-42c6-9dc2-1991331be9f4,,64685c9e-9199-451b-96ad-bb7653e14b6f,2021-03-22,2021-07-05
c97e377d-a55e-4320-99e9-cffca0195c8b,d5b8892f-2833-44b9-8592-6c19a8889c6f,060f2344-2343-4205-bbf8-a55d3d7acbc8,2021-04-25,2021-05-31
ee6b95b2-c0c2-49d6-bc85-f3ff4bc9211e,cb3ac43f-114b-4e44-b075-a9bb22c58fc0,e1ec62d3-2a6d-4bdc-b670-62cd36f5bae6,2021-07-25,2021-11-27
